question_id,dataset,latency_total,latency_decomposer,latency_retriever,latency_reasoner,latency_critic
4hop1__94201_642284_131926_90707,musique,10.678801400001248,0.0,0.0,0.0,0.0
4hop1__629520_49925_13759_736921,musique,15.49022739999782,0.0,0.0,0.0,0.0
3hop1__540585_568433_47686,musique,14.696676399998978,0.0,0.0,0.0,0.0
2hop__56307_604644,musique,13.817880499998864,0.0,0.0,0.0,0.0
2hop__507528_139339,musique,10.956453700000566,0.0,0.0,0.0,0.0
2hop__44259_747874,musique,13.536415300000954,0.0,0.0,0.0,0.0
2hop__428940_135373,musique,12.368563100000756,0.0,0.0,0.0,0.0
3hop1__147225_30587_83479,musique,13.306457400001818,0.0,0.0,0.0,0.0
2hop__642686_7292,musique,12.247682699999132,0.0,0.0,0.0,0.0
3hop1__107540_720914_27537,musique,13.634337299998151,0.0,0.0,0.0,0.0
3hop1__161433_33952_33939,musique,15.839425099999062,0.0,0.0,0.0,0.0
2hop__71871_494136,musique,15.439580999998725,0.0,0.0,0.0,0.0
4hop1__310029_153080_33897_81096,musique,13.039862400000857,0.0,0.0,0.0,0.0
2hop__620853_22458,musique,10.61051949999819,0.0,0.0,0.0,0.0
2hop__865828_377862,musique,10.227200000001176,0.0,0.0,0.0,0.0
4hop3__630723_88460_30152_20999,musique,12.826052700002037,0.0,0.0,0.0,0.0
4hop3__719125_132409_371500_35031,musique,10.612078900001507,0.0,0.0,0.0,0.0
4hop1__105688_17130_70784_79935,musique,21.191146000001027,0.0,0.0,0.0,0.0
3hop1__376309_160713_77246,musique,27.575812200000655,0.0,0.0,0.0,0.0
4hop1__525129_315334_131926_87157,musique,11.981592000000092,0.0,0.0,0.0,0.0
3hop1__140554_2053_52946,musique,17.20992159999878,0.0,0.0,0.0,0.0
3hop1__347858_503371_21711,musique,20.555858899999293,0.0,0.0,0.0,0.0
2hop__709357_136043,musique,15.020523299997876,0.0,0.0,0.0,0.0
3hop1__516535_834494_34109,musique,13.65308869999717,0.0,0.0,0.0,0.0
3hop1__639955_834494_34109,musique,12.09224710000126,0.0,0.0,0.0,0.0
3hop1__786067_228453_86925,musique,14.10799870000119,0.0,0.0,0.0,0.0
3hop1__506062_792411_51423,musique,10.181850100001611,0.0,0.0,0.0,0.0
4hop1__60000_59747_211319_557671,musique,14.184862999998586,0.0,0.0,0.0,0.0
3hop1__17192_78396_54865,musique,14.878683599999931,0.0,0.0,0.0,0.0
3hop2__36852_326964_7713,musique,13.267510500001663,0.0,0.0,0.0,0.0
2hop__179149_396277,musique,19.249558200001047,0.0,0.0,0.0,0.0
2hop__145203_34088,musique,14.315310100002534,0.0,0.0,0.0,0.0
3hop1__295815_40769_64047,musique,16.807509500002197,0.0,0.0,0.0,0.0
3hop1__747772_514761_594810,musique,12.860178500002803,0.0,0.0,0.0,0.0
4hop3__439878_88460_30152_20999,musique,11.996595500000694,0.0,0.0,0.0,0.0
2hop__35136_35117,musique,11.723099400001956,0.0,0.0,0.0,0.0
3hop1__559908_42197_18397,musique,17.405484399998386,0.0,0.0,0.0,0.0
4hop1__105401_17130_70784_61381,musique,26.801828599996952,0.0,0.0,0.0,0.0
